id produit;nom;ean13;action;date;employé;
"1066";"Liquide de rinçage lave-vaisselle, brillance sans trace, à l'huile essentielle de menthe";"3517360000559";"Modification produit";"2021-04-17 20:39:12";"N. Valenzisi";
"1065";"Tablettes lave-vaisselle à l'oxygène actif et bicarbonate de soude, film hydrosoluble";"3517360016451";"Modification produit";"2021-04-17 20:38:36";"N. Valenzisi";
"1065";"Tablettes lave-vaisselle à l'oxygène actif et bicarbonate de soude, film hydrosoluble";"3517360016451";"Modification stock à 6";"2021-04-17 20:38:36";"N. Valenzisi";
"856";"Dentifrice • haleine fraîche • eau florale de menthe bio • Dentavie 75 ml";"3517360017274";"Modification stock à 13";"2021-04-17 20:38:09";"N. Valenzisi";
"856";"Dentifrice • haleine fraîche • eau florale de menthe bio • Dentavie 75 ml";"3517360017274";"Modification produit";"2021-04-17 20:38:09";"N. Valenzisi";
"855";"Dentifrice • gencives sensibles • aloe vera bio • Dentavie 75 ml";"3517360017281";"Modification stock à 13";"2021-04-17 20:38:00";"N. Valenzisi";
"855";"Dentifrice • gencives sensibles • aloe vera bio • Dentavie 75 ml";"3517360017281";"Modification produit";"2021-04-17 20:38:00";"N. Valenzisi";
"2118";"Lessive peaux sensible 40 lavages 2L";"";"Modification produit";"2021-04-17 20:36:20";"N. Valenzisi";
"523";"Lessive concentrée tous textiles, à l'aloe vera biologique - hypoallergénique² 2L";"3517360005912";"Modification produit";"2021-04-17 20:33:28";"N. Valenzisi";
"2118";"Lessive peaux sensible 40 lavages 2L";"";"Modification stock à 6";"2021-04-17 20:32:00";"N. Valenzisi";
"2118";"Lessive peaux sensible 40 lavages 2L";"";"Création produit";"2021-04-17 20:31:47";"N. Valenzisi";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Product status switched to disable";"2021-04-17 20:29:14";"E. Granier";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Modification produit";"2021-04-17 20:29:10";"E. Granier";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Modification stock à 0";"2021-04-17 20:29:10";"E. Granier";
"2096";"Oranges Navelines BIO Italie";"";"Product status switched to enable";"2021-04-17 20:28:40";"E. Granier";
"2096";"Oranges Navelines BIO Italie";"";"Modification produit";"2021-04-17 20:28:30";"E. Granier";
"717";"Céleri rave BIO  (vendu à la pièce payée au poids: prix au kg)";"";"Product status switched to disable";"2021-04-17 20:27:16";"E. Granier";
"1981";"Carottes lavées Bio de France";"";"Modification produit";"2021-04-17 20:23:49";"E. Granier";
"583";"Concentré vaisselle, à l'aloe vera bio, mains sensibles 500ml";"3517360018189";"Modification produit";"2021-04-17 20:23:45";"N. Valenzisi";
"1981";"Carottes lavées Bio de France";"";"Modification stock à 1000";"2021-04-17 20:23:41";"E. Granier";
"722";"Carottes lavées Italie BIO (au kg)";"";"Modification produit";"2021-04-17 20:23:06";"E. Granier";
"722";"Carottes lavées Italie BIO (au kg)";"";"Modification stock à 5";"2021-04-17 20:23:06";"E. Granier";
"22";"Champignons de Paris à l'hectogramme (100g)";"";"Product status switched to enable";"2021-04-17 20:19:05";"E. Granier";
"262";"Salade Batavia verte Mandelieu BIO";"";"Product status switched to disable";"2021-04-17 20:18:42";"E. Granier";
"262";"Salade Batavia verte Mandelieu BIO";"";"Modification produit";"2021-04-17 20:18:39";"E. Granier";
"262";"Salade Batavia verte Mandelieu BIO";"";"Modification stock à 0";"2021-04-17 20:18:39";"E. Granier";
"262";"Salade Batavia verte Mandelieu BIO";"";"Modification stock à 1000";"2021-04-17 20:18:21";"E. Granier";
"1356";"Salade Batavia Rouge BIO";"";"Product status switched to enable";"2021-04-17 20:18:03";"E. Granier";
"433";"Courgettes fleurs BIO ( au 500 g)";"";"Product status switched to enable";"2021-04-17 20:17:39";"E. Granier";
"433";"Courgettes fleurs BIO ( au 500 g)";"";"Modification produit";"2021-04-17 20:17:33";"E. Granier";
"433";"Courgettes fleurs BIO ( au 500 g)";"";"Modification stock à 1000";"2021-04-17 20:17:33";"E. Granier";
"387";"Fleurs de courgettes mâles BIO (la barquette)";"";"Product status switched to enable";"2021-04-17 20:16:05";"E. Granier";
"387";"Fleurs de courgettes mâles BIO (la barquette)";"";"Modification produit";"2021-04-17 20:16:00";"E. Granier";
"387";"Fleurs de courgettes mâles BIO (la barquette)";"";"Modification stock à 1000";"2021-04-17 20:16:00";"E. Granier";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Product status switched to enable";"2021-04-17 20:15:23";"E. Granier";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Modification produit";"2021-04-17 20:15:16";"E. Granier";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Modification stock à 1000";"2021-04-17 20:15:16";"E. Granier";
"454";"Kiwi  BIO (par 500g) italie";"";"Modification produit";"2021-04-17 20:12:56";"W. Kulczycki";
"454";"Kiwi  BIO (par 500g) italie";"";"Modification stock à 18";"2021-04-17 20:12:56";"W. Kulczycki";
"2094";"Kiwi  BIO (par 500g) de Corse";"";"Modification produit";"2021-04-17 20:11:42";"W. Kulczycki";
"2094";"Kiwi  BIO (par 500g) de Corse";"";"Désactivation";"2021-04-17 20:11:42";"W. Kulczycki";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"";"Modification produit";"2021-04-17 20:04:46";"W. Kulczycki";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"";"Modification stock à 0";"2021-04-17 20:04:46";"W. Kulczycki";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"";"Désactivation";"2021-04-17 20:04:33";"W. Kulczycki";
"2117";"Fraise confiture bio (barquette 500gr)";"";"Modification produit";"2021-04-17 20:03:06";"W. Kulczycki";
"2117";"Fraise confiture bio (barquette 500gr)";"";"Modification stock à 0";"2021-04-17 20:03:05";"W. Kulczycki";
"1114";"Fraises Bio de France  (barquette de 250 g)";"";"Modification produit";"2021-04-17 20:02:40";"W. Kulczycki";
"1114";"Fraises Bio de France  (barquette de 250 g)";"";"Activation";"2021-04-17 20:02:40";"W. Kulczycki";
"1114";"Fraises Bio de France  (barquette de 250 g)";"";"Désactivation";"2021-04-17 20:01:47";"W. Kulczycki";
"2117";"Fraise confiture bio (barquette 500gr)";"";"Désactivation";"2021-04-17 20:01:23";"W. Kulczycki";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Modification produit";"2021-04-17 20:00:36";"W. Kulczycki";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Modification stock à 0";"2021-04-17 20:00:36";"W. Kulczycki";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Désactivation";"2021-04-17 20:00:23";"W. Kulczycki";
"1350";"Chou Fleur Bio petit vendu à la pièce";"";"Modification produit";"2021-04-17 19:59:42";"W. Kulczycki";
"1350";"Chou Fleur Bio petit vendu à la pièce";"";"Désactivation";"2021-04-17 19:59:42";"W. Kulczycki";
"1350";"Chou Fleur Bio petit vendu à la pièce";"";"Modification stock à 0";"2021-04-17 19:59:32";"W. Kulczycki";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"";"Modification produit";"2021-04-17 19:59:03";"W. Kulczycki";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"";"Modification stock à 0";"2021-04-17 19:59:03";"W. Kulczycki";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"";"Désactivation";"2021-04-17 19:58:49";"W. Kulczycki";
"348";"Pur Jus de Grenade 1L";"";"Modification produit";"2021-04-17 17:49:26";"N. Valenzisi";
"348";"Pur Jus de Grenade 1L";"";"Modification stock à 0";"2021-04-17 17:49:25";"N. Valenzisi";
"567";"Jus 7 fruits rouges  bio 75 cl ";"";"Modification produit";"2021-04-17 17:49:07";"N. Valenzisi";
"567";"Jus 7 fruits rouges  bio 75 cl ";"";"Modification stock à 0";"2021-04-17 17:49:06";"N. Valenzisi";
"876";"Vin Rouge Buona Pulcella d'Eulalie AOC Minervois 2017";"3000001234647";"Modification produit";"2021-04-17 17:42:47";"N. Valenzisi";
"876";"Vin Rouge Buona Pulcella d'Eulalie AOC Minervois 2017";"3000001234647";"Modification stock à 0";"2021-04-17 17:42:47";"N. Valenzisi";
"1314";"Lait entier pasteurisé Bouteille 1 L . Echange Paysans";"3456570000174";"Modification produit";"2021-04-17 17:41:21";"M. Depeyre";
"1314";"Lait entier pasteurisé Bouteille 1 L . Echange Paysans";"3456570000174";"Modification stock à 1";"2021-04-17 17:41:21";"M. Depeyre";
"1202";"Confiture de cynorhodon bio 230  g";"";"Modification produit";"2021-04-17 17:41:10";"N. Valenzisi";
"1202";"Confiture de cynorhodon bio 230  g";"";"Modification stock à 0";"2021-04-17 17:41:09";"N. Valenzisi";
"1175";"Café moulu Honduras Marcala coopérative Comsa  250g";"3760258900060";"Modification produit";"2021-04-17 17:40:41";"N. Valenzisi";
"1175";"Café moulu Honduras Marcala coopérative Comsa  250g";"3760258900060";"Modification stock à 7";"2021-04-17 17:40:40";"N. Valenzisi";
"1838";"Jus de pomme  raisin 1L  Echange paysans";"3770014850065";"Modification produit";"2021-04-17 17:39:48";"N. Valenzisi";
"1838";"Jus de pomme  raisin 1L  Echange paysans";"3770014850065";"Modification stock à 5";"2021-04-17 17:39:47";"N. Valenzisi";
"1021";"Chips nature à l'ancienne";"";"Modification produit";"2021-04-17 17:39:11";"N. Valenzisi";
"1021";"Chips nature à l'ancienne";"";"Activation";"2021-04-17 17:39:11";"N. Valenzisi";
"1021";"Chips nature à l'ancienne";"";"Modification stock à 25";"2021-04-17 17:38:56";"N. Valenzisi";
"1013";"Chips houmous nature 75gr Trafo Bio";"8718754505024";"Modification produit";"2021-04-17 17:38:39";"N. Valenzisi";
"1013";"Chips houmous nature 75gr Trafo Bio";"8718754505024";"Modification stock à 15";"2021-04-17 17:37:07";"N. Valenzisi";
"1027";"Haricots verts extra fins BIO 660g";"3307130801154";"Modification produit";"2021-04-17 15:59:16";"L. Gervasoni";
"1027";"Haricots verts extra fins BIO 660g";"3307130801154";"Modification stock à 1";"2021-04-17 15:59:13";"L. Gervasoni";
"1778";"Huile d'olive BIO bidon métal  de 5L";"5201203030060";"Modification produit";"2021-04-17 14:04:49";"N. Valenzisi";
"1187";"Pâtes Spaghetti Quinoa Persil Aïl 500gr";"3478820600651";"Modification stock à 9";"2021-04-17 13:58:11";"N. Valenzisi";
"1187";"Pâtes Spaghetti Quinoa Persil Aïl 500gr";"3478820600651";"Modification produit";"2021-04-17 13:58:11";"N. Valenzisi";
"1558";"Lait UHT 1/2 écrémé  1L  Grandeur Nature";"3252920034192";"Modification stock à 3";"2021-04-17 13:05:51";"C. Mouton";
"1558";"Lait UHT 1/2 écrémé  1L  Grandeur Nature";"3252920034192";"Modification produit";"2021-04-17 13:05:51";"C. Mouton";
"429";"Goûters fourrés chocolat bio  300g";"3478820091145";"Modification produit";"2021-04-17 12:42:25";"C. Mouton";
"429";"Goûters fourrés chocolat bio  300g";"3478820091145";"Modification stock à 12";"2021-04-17 12:42:24";"C. Mouton";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Modification stock à 7";"2021-04-17 11:31:38";"W. Kulczycki";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Modification stock à 5";"2021-04-17 11:27:47";"W. Kulczycki";
"1350";"Chou Fleur Bio petit vendu à la pièce";"";"Modification stock à 1";"2021-04-17 11:25:13";"W. Kulczycki";
"1350";"Chou Fleur Bio petit vendu à la pièce";"";"Activation";"2021-04-17 11:24:22";"W. Kulczycki";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"";"Modification stock à 2";"2021-04-17 11:23:42";"W. Kulczycki";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"";"Activation";"2021-04-17 11:22:49";"W. Kulczycki";
"732";"Poivrons rouges BIO  Naturdis(par 500g)";"";"Activation";"2021-04-17 11:08:44";"W. Kulczycki";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"";"Modification stock à 10";"2021-04-17 10:59:29";"W. Kulczycki";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"";"Activation";"2021-04-17 10:58:44";"W. Kulczycki";
"2117";"Fraise confiture bio (barquette 500gr)";"";"Modification stock à 8";"2021-04-17 10:37:58";"W. Kulczycki";
"2117";"Fraise confiture bio (barquette 500gr)";"";"Création produit";"2021-04-17 10:35:37";"W. Kulczycki";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification produit";"2021-04-17 09:53:01";"J. Macron";
"295";"Noix sèches non traitées en coque (au Kg)";"";"Modification stock à 0";"2021-04-17 09:53:00";"J. Macron";
"1456";"Dattes Deglet Nour (Boite 500g)";"3760152080509";"Product status switched to disable";"2021-04-17 09:52:22";"J. Macron";
"331";"";"";"Suppression produit";"2021-04-17 09:51:05";"J. Macron";
"1963";"Pina Colada - Ananas, Banane, Coco  75cl";"3289196100269";"Modification produit";"2021-04-16 16:15:52";"N. Valenzisi";
"1961";"Mojito - Citron Citron Vert Menthe 75cl";"3289196100566";"Modification produit";"2021-04-16 16:15:35";"N. Valenzisi";
"853";"Pur jus ananas mangue citron vert bio  75 cl";"3289196100528";"Modification produit";"2021-04-16 16:15:19";"N. Valenzisi";
"853";"Pur jus ananas mangue citron vert bio  75 cl";"3289196100528";"Modification stock à 9";"2021-04-16 16:15:19";"N. Valenzisi";
"1963";"Pina Colada - Ananas, Banane, Coco  75cl";"3289196100269";"Modification stock à 20";"2021-04-16 16:14:54";"N. Valenzisi";
"1961";"Mojito - Citron Citron Vert Menthe 75cl";"3289196100566";"Modification stock à 14";"2021-04-16 16:14:37";"N. Valenzisi";
"1501";"Sardines à l'huile olive 135g MSC";"3263670011456";"Modification produit";"2021-04-16 11:26:42";"M. Monpoix";
"1501";"Sardines à l'huile olive 135g MSC";"3263670011456";"Modification stock à 21";"2021-04-16 11:26:42";"M. Monpoix";
"1282";"SARDINES MARINEES SANS HUILE AU CITRON BIO";"3263670125719";"Modification stock à 12";"2021-04-16 11:24:56";"M. Monpoix";
"1282";"SARDINES MARINEES SANS HUILE AU CITRON BIO";"3263670125719";"Modification produit";"2021-04-16 11:24:56";"M. Monpoix";
"1501";"Sardines à l'huile olive 135g MSC";"3263670011456";"Modification stock à 9";"2021-04-16 11:23:40";"M. Monpoix";
"900";"Pulpe de tomates 400g  Bionaturae";"8034063241638";"Modification stock à 32";"2021-04-16 11:18:25";"M. Monpoix";
"900";"Pulpe de tomates 400g  Bionaturae";"8034063241638";"Modification produit";"2021-04-16 11:18:25";"M. Monpoix";
"1582";"Salade Batavia Agric Raisonnée (à la pièce)";"";"Product status switched to enable";"2021-04-16 10:17:18";"E. Granier";
"2053";"Salade petite rougette AR (à la pièce)l";"";"Product status switched to disable";"2021-04-16 10:16:48";"E. Granier";
"1995";"Vin rouge Cabernet Domaine Saint André 75cl Bio";"9511170012041";"Modification produit";"2021-04-15 18:00:43";"M. Monpoix";
"988";"Purée de Sésame 1/2 Complet Bio de Perl'Amande  630g";"3267110001588";"Modification produit";"2021-04-15 17:45:21";"M. Monpoix";
"988";"Purée de Sésame 1/2 Complet Bio de Perl'Amande  630g";"3267110001588";"Modification stock à 1";"2021-04-15 17:45:19";"M. Monpoix";
"1780";"Arachides coques grillées - 2,5 kgs";"3760311990014";"Modification produit";"2021-04-15 17:28:14";"M. Monpoix";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"3760020509514";"Modification produit";"2021-04-15 16:46:04";"M. Monpoix";
"378";"Pulpe de tomates bio sans sel  ajouté 500g";"3760020509514";"Modification stock à 8";"2021-04-15 16:46:03";"M. Monpoix";
"1040";"Miel de Provence 1 Kg";"3770000522167";"Product status switched to enable";"2021-04-15 16:05:50";"M. Monpoix";
"1514";"RILLETTES DE THON LISTAO 120G pêche responsable";"3263670455014";"Modification stock à 6";"2021-04-15 15:45:37";"M. Monpoix";
"1514";"RILLETTES DE THON LISTAO 120G pêche responsable";"3263670455014";"Modification produit";"2021-04-15 15:45:37";"M. Monpoix";
"1033";"Thon albacore au naturel hyposodé 112gr";"3263670335613";"Modification stock à 17";"2021-04-15 15:45:16";"M. Monpoix";
"1033";"Thon albacore au naturel hyposodé 112gr";"3263670335613";"Modification produit";"2021-04-15 15:45:16";"M. Monpoix";
"960";"Thon blanc germon entier huile olive 160gr MSC";"3263670041453";"Modification produit";"2021-04-15 15:44:57";"M. Monpoix";
"960";"Thon blanc germon entier huile olive 160gr MSC";"3263670041453";"Modification stock à 23";"2021-04-15 15:44:56";"M. Monpoix";
"959";"Thon listao au naturel et touche de citron 112gr";"3263670451016";"Modification stock à 18";"2021-04-15 15:43:31";"M. Monpoix";
"959";"Thon listao au naturel et touche de citron 112gr";"3263670451016";"Modification produit";"2021-04-15 15:43:31";"M. Monpoix";
"1417";"Concentré vaisselle et mains à l'Aloe Vera bio, hypoallergénique- 1L";"3517360017052";"Modification produit";"2021-04-15 12:20:49";"D. Nauts";
"1417";"Concentré vaisselle et mains à l'Aloe Vera bio, hypoallergénique- 1L";"3517360017052";"Modification stock à 23";"2021-04-15 12:20:47";"D. Nauts";
"871";"Pain au céréales BIO 400g";"";"Product status switched to enable";"2021-04-15 12:05:32";"M. Duchassin";
"843";"Pain Baguette BIO";"";"Product status switched to enable";"2021-04-15 12:05:27";"M. Duchassin";
"1114";"Fraises Bio de France  (barquette de 250 g)";"";"Modification produit";"2021-04-15 10:55:28";"N. Valenzisi";
"2116";"Savon liquide Marseille 400 ml lavande";"";"Modification produit";"2021-04-14 18:37:51";"J. Macron";
"1592";"Graines de tournesol Markal 250g";"3329488411250";"Modification produit";"2021-04-14 18:03:13";"C. Nauts";
"1592";"Graines de tournesol Markal 250g";"3329488411250";"Modification stock à 11";"2021-04-14 18:03:13";"C. Nauts";
"2098";"Mouchoirs Réutilisables Bleu LastTissue x 6";"5714820211816";"Modification produit";"2021-04-14 17:04:50";"M. Monpoix";
"1443";"Canistrelli Corses Figues Noix 200 g";"3770014795113";"Modification produit";"2021-04-14 16:13:59";"M. Monpoix";
"1443";"Canistrelli Corses Figues Noix 200 g";"3770014795113";"Modification stock à 5";"2021-04-14 16:13:59";"M. Monpoix";
"1440";"Canistrelli Corses CHOCOLAT 200 g";"3770014795144";"Modification stock à 3";"2021-04-14 16:13:29";"M. Monpoix";
"1440";"Canistrelli Corses CHOCOLAT 200 g";"3770014795144";"Modification produit";"2021-04-14 16:13:29";"M. Monpoix";
"1442";"Canistrelli Corses ANIS 200 g";"3770014795083";"Product status switched to disable";"2021-04-14 16:12:25";"M. Monpoix";
"1114";"Fraises Bio de France  (barquette de 250 g)";"";"Modification produit";"2021-04-14 12:44:14";"E. Granier";
